# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7968340244434298,2.3286996101000796,3.6389099878916813,91.45664938581922,2.3905020733302886,3.0,0.06771133483191244,0.0,9.301473316310515,0.0
 0.7998986985922697,2.328509367219485,3.6462477203732684,91.48515537063783,2.3996960957768083,2.9999999999999636,0.06774704872273334,0.0,9.341613930225263,0.0
 0.8029457026796096,2.3283158591098667,3.6535709743738356,91.51361930646559,2.4088371080388282,3.0000000000000364,0.06775871367434987,0.0,9.378254575708697,0.0
 0.8059755003125388,2.328119089326632,3.660880384804696,91.54203351998007,2.417926500937616,3.0,0.06774610932740126,0.0,9.411332646614241,0.0
 0.8089885470267422,2.327919061425188,3.66817658657716,91.57039030488723,2.426965641080226,3.0,0.06770904102721031,0.0,9.440789117081902,0.0
 0.811985290531987,2.3277157789609415,3.675460214602539,91.59868192835823,2.43595587159596,2.999999999999963,0.06764734256838072,0.0,9.466568674668515,0.0
 0.8149661709472373,2.3275092454893,3.682731903792146,91.62690063752017,2.444898512841711,2.9999999999999627,0.06756087366647173,0.0,9.48861989632244,0.0
 0.8179316210259063,2.3272994645656695,3.689992289057291,91.65503866613818,2.453794863077718,2.9999999999999627,0.06744952404017822,0.0,9.506895342430637,0.0
 0.82088206637174,2.327086439745458,3.697242005309286,91.68308824125458,2.462646199115219,2.9999999999999623,0.06731321058217206,0.0,9.521351731363772,0.0
 0.8238179256457844,2.326870174584071,3.704481687459443,91.71104159003654,2.471453776937352,3.0000000000000377,0.06715188039434723,0.0,9.531950018427043,0.0
 0.8267396107648681,2.326650672636917,3.7117119704190724,91.73889094656123,2.4802188322946033,2.999999999999962,0.06696551035138462,0.0,9.538655538688943,0.0
 0.8296475270920118,2.326427937459403,3.7189334890994874,91.76662855874119,2.4889425812760346,3.0000000000000764,0.06675410579729615,0.0,9.541438092142242,0.0
 0.8325420736191403,2.326201972606935,3.7261468784119978,91.79424669523462,2.4976262208574203,3.000000000000038,0.06651770389234572,0.0,9.540272045317662,0.0
 0.8354236431424705,2.32597278163492,3.7333527732679164,91.82173765240468,2.506270929427411,3.0,0.0662563706388338,0.0,9.535136396740247,0.0
 0.8382926224309083,2.325740368098766,3.740551808578554,91.84909376123935,2.514877867292724,3.0,0.06597020340012853,0.0,9.526014885684383,0.0
 0.8411493923877854,2.325504735553879,3.7477446192552217,91.87630739437354,2.5234481771633552,2.9999999999999223,0.06565932953333878,0.0,9.512896014546712,0.0
 0.8439943282062397,2.3252658875556667,3.7549318402092324,91.90337097298254,2.531982984618718,2.999999999999961,0.06532390637553755,0.0,9.495773120500914,0.0
 0.8468277995185283,2.3250238276595354,3.762114106351897,91.93027697370749,2.5404833985555837,3.0,0.06496412207702926,0.0,9.474644413406278,0.0
 0.849650170539551,2.3247785594208925,3.7692920525945266,91.95701793553438,2.5489505116186524,3.000000000000118,0.06458019442613505,0.0,9.44951300065522,0.0
 0.8524618002048433,2.324530086395145,3.7764663138484336,91.9835864666096,2.557385400614529,3.0,0.06417237136283259,0.0,9.420386905584547,0.0
 0.8552630423032817,2.3242784121377,3.783637525024928,92.0099752509931,2.565789126909844,2.9999999999999605,0.0637409297370568,0.0,9.387279072341556,0.0
 0.8580542456047436,2.324023540203964,3.7908063210353236,92.03617705533156,2.57416273681423,2.99999999999996,0.06328617607967113,0.0,9.35020735745001,0.0
 0.8608357539829335,2.323765474149344,3.797973336790929,92.06218473543412,2.5825072619487996,3.0,0.06280844440894719,0.0,9.309194508397814,0.0
 0.8636079065335964,2.3235042175292477,3.8051392072030588,92.0879912427352,2.5908237196007886,3.0000000000001203,0.062308098153949734,0.0,9.26426815066738,0.0
 0.8663710376883077,2.3232397738990818,3.8123045671830225,92.1135896306879,2.5991131130649223,2.99999999999996,0.0617855269949397,0.0,9.215460719758035,0.0
 0.8691254773240396,2.322972146814253,3.819470051642132,92.13897306095593,2.6073764319721175,2.999999999999879,0.06124114784532113,0.0,9.162809422161182,0.0
 0.8718715508686778,2.3227013398301684,3.8266362954916997,92.1641348095047,2.6156146526060327,3.000000000000081,0.06067540371902747,0.0,9.106356179506793,0.0
 0.8746095794026619,2.322427356502234,3.833803933643036,92.18906827256481,2.623828738207985,3.0000000000000404,0.06008876223235166,0.0,9.046147519681464,0.0
 0.8773398797569152,2.3221502003858587,3.840973601007453,92.21376697234243,2.632019639270745,3.000000000000041,0.05948171592812009,0.0,8.982234540031468,0.0
 0.8800627646072143,2.321869875036448,3.848145932496262,92.23822456269329,2.6401882938216423,3.0,0.05885478008234594,0.0,8.914672755439804,0.0
 0.8827785425651525,2.32158638400941,3.855321563020775,92.26243483446476,2.648335627695457,2.999999999999959,0.05820849361940311,0.0,8.843522033302495,0.0
 0.8854875182658323,2.321299730860151,3.862501127492303,92.2863917207614,2.6564625547974963,3.000000000000082,0.057543415228541464,0.0,8.768846447315202,0.0
 0.8881899924524244,2.321009919144078,3.8696852608221572,92.31008930193147,2.6645699773572726,3.0000000000000413,0.056860125177773065,0.0,8.69071416669518,0.0
 0.8908862620577214,2.3207169524165976,3.8768745979216503,92.33352181038745,2.6726587861731637,3.0,0.056159222292680853,0.0,8.60919730704598,0.0
 0.8935766202828052,2.3204208342331176,3.8840697737020933,92.35668363517384,2.680729860848415,3.0000000000000413,0.05544132412665806,0.0,8.524371799619592,0.0
 0.8962613566729479,2.3201215681490446,3.891271423074797,92.37956932634738,2.6887840700188437,3.0000000000000826,0.054707064467964625,0.0,8.436317219887064,0.0
 0.8989407571908561,2.3198191577197855,3.898480180951074,92.40217359907557,2.696822271572568,2.9999999999999587,0.053957093457833866,0.0,8.345116641021686,0.0
